term,case,docket,circuit,issue_area,outcome,split,n_conservative,justice,is_majority
2023,Smith v. Spizzirri,22-1218,9th Circuit,Unknown,1,9-0,6,Jr.,1
2023,Smith v. Spizzirri,22-1218,9th Circuit,Unknown,1,9-0,6,Thomas,1
2023,Smith v. Spizzirri,22-1218,9th Circuit,Unknown,1,9-0,6,Jr.,1
2023,Smith v. Spizzirri,22-1218,9th Circuit,Unknown,1,9-0,6,Kagan,1
2023,Smith v. Spizzirri,22-1218,9th Circuit,Unknown,1,9-0,6,Gorsuch,1
2023,Smith v. Spizzirri,22-1218,9th Circuit,Unknown,1,9-0,6,Kavanaugh,1
2023,Smith v. Spizzirri,22-1218,9th Circuit,Unknown,1,9-0,6,Barrett,1
2023,Smith v. Spizzirri,22-1218,9th Circuit,Unknown,1,9-0,6,Jackson,1
2023,City of Grants Pass v. Johnson,23-175,9th Circuit,Unknown,1,6-3,6,Gorsuch,1
2023,City of Grants Pass v. Johnson,23-175,9th Circuit,Unknown,1,6-3,6,Jr.,1
2023,City of Grants Pass v. Johnson,23-175,9th Circuit,Unknown,1,6-3,6,Thomas,1
2023,City of Grants Pass v. Johnson,23-175,9th Circuit,Unknown,1,6-3,6,Jr.,1
2023,City of Grants Pass v. Johnson,23-175,9th Circuit,Unknown,1,6-3,6,Sotomayor,0
2023,City of Grants Pass v. Johnson,23-175,9th Circuit,Unknown,1,6-3,6,Kagan,0
2023,City of Grants Pass v. Johnson,23-175,9th Circuit,Unknown,1,6-3,6,Jackson,0
2023,City of Grants Pass v. Johnson,23-175,9th Circuit,Unknown,1,6-3,6,Kavanaugh,1
2023,City of Grants Pass v. Johnson,23-175,9th Circuit,Unknown,1,6-3,6,Barrett,1
2023,Department of State v. Munoz,23-334 ,9th Circuit,Unknown,1,6-3,6,Barrett,1
2023,Department of State v. Munoz,23-334 ,9th Circuit,Unknown,1,6-3,6,Jr.,1
2023,Department of State v. Munoz,23-334 ,9th Circuit,Unknown,1,6-3,6,Thomas,1
2023,Department of State v. Munoz,23-334 ,9th Circuit,Unknown,1,6-3,6,Jr.,1
2023,Department of State v. Munoz,23-334 ,9th Circuit,Unknown,1,6-3,6,Sotomayor,0
2023,Department of State v. Munoz,23-334 ,9th Circuit,Unknown,1,6-3,6,Kagan,0
2023,Department of State v. Munoz,23-334 ,9th Circuit,Unknown,1,6-3,6,Kavanaugh,1
2023,Department of State v. Munoz,23-334 ,9th Circuit,Unknown,1,6-3,6,Gorsuch,1
2023,Department of State v. Munoz,23-334 ,9th Circuit,Unknown,1,6-3,6,Jackson,0
2023,Starbucks Corporation v. McKinney,23-367,6th Circuit,Unknown,1,9-0,6,Thomas,1
2023,Starbucks Corporation v. McKinney,23-367,6th Circuit,Unknown,1,9-0,6,Jr.,1
2023,Starbucks Corporation v. McKinney,23-367,6th Circuit,Unknown,1,9-0,6,Jr.,1
2023,Starbucks Corporation v. McKinney,23-367,6th Circuit,Unknown,1,9-0,6,Sotomayor,1
2023,Starbucks Corporation v. McKinney,23-367,6th Circuit,Unknown,1,9-0,6,Kagan,1
2023,Starbucks Corporation v. McKinney,23-367,6th Circuit,Unknown,1,9-0,6,Gorsuch,1
2023,Starbucks Corporation v. McKinney,23-367,6th Circuit,Unknown,1,9-0,6,Kavanaugh,1
2023,Starbucks Corporation v. McKinney,23-367,6th Circuit,Unknown,1,9-0,6,Barrett,1
2023,Starbucks Corporation v. McKinney,23-367,6th Circuit,Unknown,1,9-0,6,Jackson,1
2023,Ohio v. Environmental Protection Agency,23A349,Other,Unknown,1,5-4,6,Gorsuch,1
2023,Ohio v. Environmental Protection Agency,23A349,Other,Unknown,1,5-4,6,Jr.,1
2023,Ohio v. Environmental Protection Agency,23A349,Other,Unknown,1,5-4,6,Thomas,1
2023,Ohio v. Environmental Protection Agency,23A349,Other,Unknown,1,5-4,6,Jr.,1
2023,Ohio v. Environmental Protection Agency,23A349,Other,Unknown,1,5-4,6,Sotomayor,0
2023,Ohio v. Environmental Protection Agency,23A349,Other,Unknown,1,5-4,6,Kagan,0
2023,Ohio v. Environmental Protection Agency,23A349,Other,Unknown,1,5-4,6,Kavanaugh,1
2023,Ohio v. Environmental Protection Agency,23A349,Other,Unknown,1,5-4,6,Barrett,0
2023,Ohio v. Environmental Protection Agency,23A349,Other,Unknown,1,5-4,6,Jackson,0
2023,Trump v. United States,23-939,Other,Unknown,1,6-3,6,Jr.,1
2023,Trump v. United States,23-939,Other,Unknown,1,6-3,6,Thomas,1
2023,Trump v. United States,23-939,Other,Unknown,1,6-3,6,Jr.,1
2023,Trump v. United States,23-939,Other,Unknown,1,6-3,6,Sotomayor,0
2023,Trump v. United States,23-939,Other,Unknown,1,6-3,6,Kagan,0
2023,Trump v. United States,23-939,Other,Unknown,1,6-3,6,Jackson,0
2023,Trump v. United States,23-939,Other,Unknown,1,6-3,6,Gorsuch,1
2023,Trump v. United States,23-939,Other,Unknown,1,6-3,6,Kavanaugh,1
2023,Trump v. United States,23-939,Other,Unknown,1,6-3,6,Barrett,1
2022,Sackett v. Environmental Protection Agency,21-454,9th Circuit,Unknown,1,5-4,6,Jr.,1
2022,Sackett v. Environmental Protection Agency,21-454,9th Circuit,Unknown,1,5-4,6,Jr.,1
2022,Sackett v. Environmental Protection Agency,21-454,9th Circuit,Unknown,1,5-4,6,Thomas,1
2022,Sackett v. Environmental Protection Agency,21-454,9th Circuit,Unknown,1,5-4,6,Sotomayor,0
2022,Sackett v. Environmental Protection Agency,21-454,9th Circuit,Unknown,1,5-4,6,Kagan,0
2022,Sackett v. Environmental Protection Agency,21-454,9th Circuit,Unknown,1,5-4,6,Gorsuch,1
2022,Sackett v. Environmental Protection Agency,21-454,9th Circuit,Unknown,1,5-4,6,Kavanaugh,0
2022,Sackett v. Environmental Protection Agency,21-454,9th Circuit,Unknown,1,5-4,6,Barrett,1
2022,Sackett v. Environmental Protection Agency,21-454,9th Circuit,Unknown,1,5-4,6,Jackson,0
2022,303 Creative LLC v. Elenis,21-476,10th Circuit,Unknown,1,6-3,6,Gorsuch,1
2022,303 Creative LLC v. Elenis,21-476,10th Circuit,Unknown,1,6-3,6,Jr.,1
2022,303 Creative LLC v. Elenis,21-476,10th Circuit,Unknown,1,6-3,6,Thomas,1
2022,303 Creative LLC v. Elenis,21-476,10th Circuit,Unknown,1,6-3,6,Jr.,1
2022,303 Creative LLC v. Elenis,21-476,10th Circuit,Unknown,1,6-3,6,Kavanaugh,1
2022,303 Creative LLC v. Elenis,21-476,10th Circuit,Unknown,1,6-3,6,Barrett,1
2022,303 Creative LLC v. Elenis,21-476,10th Circuit,Unknown,1,6-3,6,Sotomayor,0
2022,303 Creative LLC v. Elenis,21-476,10th Circuit,Unknown,1,6-3,6,Kagan,0
2022,303 Creative LLC v. Elenis,21-476,10th Circuit,Unknown,1,6-3,6,Jackson,0
2022,Arellano v. McDonough,21-432,Federal Circuit,Unknown,0,9-0,6,Barrett,1
2022,Arellano v. McDonough,21-432,Federal Circuit,Unknown,0,9-0,6,Jr.,1
2022,Arellano v. McDonough,21-432,Federal Circuit,Unknown,0,9-0,6,Thomas,1
2022,Arellano v. McDonough,21-432,Federal Circuit,Unknown,0,9-0,6,Jr.,1
2022,Arellano v. McDonough,21-432,Federal Circuit,Unknown,0,9-0,6,Sotomayor,1
2022,Arellano v. McDonough,21-432,Federal Circuit,Unknown,0,9-0,6,Kagan,1
2022,Arellano v. McDonough,21-432,Federal Circuit,Unknown,0,9-0,6,Gorsuch,1
2022,Arellano v. McDonough,21-432,Federal Circuit,Unknown,0,9-0,6,Kavanaugh,1
2022,Arellano v. McDonough,21-432,Federal Circuit,Unknown,0,9-0,6,Jackson,1
2022,Delaware v. Pennsylvania and Wisconsin,22O145,Other,Unknown,0,9-0,6,Jackson,1
2022,Delaware v. Pennsylvania and Wisconsin,22O145,Other,Unknown,0,9-0,6,Jr.,1
2022,Delaware v. Pennsylvania and Wisconsin,22O145,Other,Unknown,0,9-0,6,Thomas,1
2022,Delaware v. Pennsylvania and Wisconsin,22O145,Other,Unknown,0,9-0,6,Jr.,1
2022,Delaware v. Pennsylvania and Wisconsin,22O145,Other,Unknown,0,9-0,6,Sotomayor,1
2022,Delaware v. Pennsylvania and Wisconsin,22O145,Other,Unknown,0,9-0,6,Kagan,1
2022,Delaware v. Pennsylvania and Wisconsin,22O145,Other,Unknown,0,9-0,6,Gorsuch,1
2022,Delaware v. Pennsylvania and Wisconsin,22O145,Other,Unknown,0,9-0,6,Kavanaugh,1
2022,Delaware v. Pennsylvania and Wisconsin,22O145,Other,Unknown,0,9-0,6,Barrett,1
2022,Haaland v. Brackeen,21-376,5th Circuit,Unknown,1,7-2,6,Barrett,1
2022,Haaland v. Brackeen,21-376,5th Circuit,Unknown,1,7-2,6,Jr.,1
2022,Haaland v. Brackeen,21-376,5th Circuit,Unknown,1,7-2,6,Thomas,0
2022,Haaland v. Brackeen,21-376,5th Circuit,Unknown,1,7-2,6,Jr.,0
2022,Haaland v. Brackeen,21-376,5th Circuit,Unknown,1,7-2,6,Sotomayor,1
2022,Haaland v. Brackeen,21-376,5th Circuit,Unknown,1,7-2,6,Kagan,1
2022,Haaland v. Brackeen,21-376,5th Circuit,Unknown,1,7-2,6,Gorsuch,1
2022,Haaland v. Brackeen,21-376,5th Circuit,Unknown,1,7-2,6,Kavanaugh,1
2022,Haaland v. Brackeen,21-376,5th Circuit,Unknown,1,7-2,6,Jackson,1
2022,National Pork Producers Council v. Ross,21-468,9th Circuit,Unknown,0,5-4,6,Gorsuch,1
2022,National Pork Producers Council v. Ross,21-468,9th Circuit,Unknown,0,5-4,6,Thomas,1
2022,National Pork Producers Council v. Ross,21-468,9th Circuit,Unknown,0,5-4,6,Sotomayor,1
2022,National Pork Producers Council v. Ross,21-468,9th Circuit,Unknown,0,5-4,6,Kagan,1
2022,National Pork Producers Council v. Ross,21-468,9th Circuit,Unknown,0,5-4,6,Barrett,1
2022,National Pork Producers Council v. Ross,21-468,9th Circuit,Unknown,0,5-4,6,Jr.,0
2022,National Pork Producers Council v. Ross,21-468,9th Circuit,Unknown,0,5-4,6,Jr.,0
2022,National Pork Producers Council v. Ross,21-468,9th Circuit,Unknown,0,5-4,6,Kavanaugh,0
2022,National Pork Producers Council v. Ross,21-468,9th Circuit,Unknown,0,5-4,6,Jackson,0
2022,Cruz v. Arizona,21-846,Other,Unknown,1,5-4,6,Sotomayor,1
2022,Cruz v. Arizona,21-846,Other,Unknown,1,5-4,6,Jr.,1
2022,Cruz v. Arizona,21-846,Other,Unknown,1,5-4,6,Kagan,1
2022,Cruz v. Arizona,21-846,Other,Unknown,1,5-4,6,Jackson,1
2022,Cruz v. Arizona,21-846,Other,Unknown,1,5-4,6,Kavanaugh,1
2022,Cruz v. Arizona,21-846,Other,Unknown,1,5-4,6,Barrett,0
2022,Cruz v. Arizona,21-846,Other,Unknown,1,5-4,6,Jr.,0
2022,Cruz v. Arizona,21-846,Other,Unknown,1,5-4,6,Thomas,0
2022,Cruz v. Arizona,21-846,Other,Unknown,1,5-4,6,Gorsuch,0
2022,"Andy Warhol Foundation for the Visual Arts, Inc. v. Goldsmith",21-869,2nd Circuit,Unknown,0,7-2,6,Sotomayor,1
2022,"Andy Warhol Foundation for the Visual Arts, Inc. v. Goldsmith",21-869,2nd Circuit,Unknown,0,7-2,6,Jr.,0
2022,"Andy Warhol Foundation for the Visual Arts, Inc. v. Goldsmith",21-869,2nd Circuit,Unknown,0,7-2,6,Thomas,1
2022,"Andy Warhol Foundation for the Visual Arts, Inc. v. Goldsmith",21-869,2nd Circuit,Unknown,0,7-2,6,Jr.,1
2022,"Andy Warhol Foundation for the Visual Arts, Inc. v. Goldsmith",21-869,2nd Circuit,Unknown,0,7-2,6,Kagan,0
2022,"Andy Warhol Foundation for the Visual Arts, Inc. v. Goldsmith",21-869,2nd Circuit,Unknown,0,7-2,6,Gorsuch,1
2022,"Andy Warhol Foundation for the Visual Arts, Inc. v. Goldsmith",21-869,2nd Circuit,Unknown,0,7-2,6,Kavanaugh,1
2022,"Andy Warhol Foundation for the Visual Arts, Inc. v. Goldsmith",21-869,2nd Circuit,Unknown,0,7-2,6,Barrett,1
2022,"Andy Warhol Foundation for the Visual Arts, Inc. v. Goldsmith",21-869,2nd Circuit,Unknown,0,7-2,6,Jackson,1
2022,Mallory v. Norfolk Southern Railway Co.,21-1168,State Supreme Court,Unknown,1,5-4,6,Gorsuch,1
2022,Mallory v. Norfolk Southern Railway Co.,21-1168,State Supreme Court,Unknown,1,5-4,6,Thomas,1
2022,Mallory v. Norfolk Southern Railway Co.,21-1168,State Supreme Court,Unknown,1,5-4,6,Sotomayor,1
2022,Mallory v. Norfolk Southern Railway Co.,21-1168,State Supreme Court,Unknown,1,5-4,6,Jackson,1
2022,Mallory v. Norfolk Southern Railway Co.,21-1168,State Supreme Court,Unknown,1,5-4,6,Jr.,1
2022,Mallory v. Norfolk Southern Railway Co.,21-1168,State Supreme Court,Unknown,1,5-4,6,Barrett,0
2022,Mallory v. Norfolk Southern Railway Co.,21-1168,State Supreme Court,Unknown,1,5-4,6,Jr.,0
2022,Mallory v. Norfolk Southern Railway Co.,21-1168,State Supreme Court,Unknown,1,5-4,6,Kagan,0
2022,Mallory v. Norfolk Southern Railway Co.,21-1168,State Supreme Court,Unknown,1,5-4,6,Kavanaugh,0
2022,Reed v. Goertz,21-442,5th Circuit,Unknown,1,6-3,6,Kavanaugh,1
2022,Reed v. Goertz,21-442,5th Circuit,Unknown,1,6-3,6,Jr.,1
2022,Reed v. Goertz,21-442,5th Circuit,Unknown,1,6-3,6,Thomas,0
2022,Reed v. Goertz,21-442,5th Circuit,Unknown,1,6-3,6,Jr.,0
2022,Reed v. Goertz,21-442,5th Circuit,Unknown,1,6-3,6,Gorsuch,0
2022,Reed v. Goertz,21-442,5th Circuit,Unknown,1,6-3,6,Sotomayor,1
2022,Reed v. Goertz,21-442,5th Circuit,Unknown,1,6-3,6,Kagan,1
2022,Reed v. Goertz,21-442,5th Circuit,Unknown,1,6-3,6,Barrett,1
2022,Reed v. Goertz,21-442,5th Circuit,Unknown,1,6-3,6,Jackson,1
2022,Health and Hospital Corporation of Marion County v. Talevski,21-806,7th Circuit,Unknown,0,7-2,6,Jackson,1
2022,Health and Hospital Corporation of Marion County v. Talevski,21-806,7th Circuit,Unknown,0,7-2,6,Jr.,1
2022,Health and Hospital Corporation of Marion County v. Talevski,21-806,7th Circuit,Unknown,0,7-2,6,Thomas,0
2022,Health and Hospital Corporation of Marion County v. Talevski,21-806,7th Circuit,Unknown,0,7-2,6,Jr.,0
2022,Health and Hospital Corporation of Marion County v. Talevski,21-806,7th Circuit,Unknown,0,7-2,6,Sotomayor,1
2022,Health and Hospital Corporation of Marion County v. Talevski,21-806,7th Circuit,Unknown,0,7-2,6,Kagan,1
2022,Health and Hospital Corporation of Marion County v. Talevski,21-806,7th Circuit,Unknown,0,7-2,6,Barrett,1
2022,Health and Hospital Corporation of Marion County v. Talevski,21-806,7th Circuit,Unknown,0,7-2,6,Gorsuch,1
2022,Health and Hospital Corporation of Marion County v. Talevski,21-806,7th Circuit,Unknown,0,7-2,6,Kavanaugh,1
2022,Bartenwerfer v. Buckley,21-908,9th Circuit,Unknown,0,9-0,6,Barrett,1
2022,Bartenwerfer v. Buckley,21-908,9th Circuit,Unknown,0,9-0,6,Jr.,1
2022,Bartenwerfer v. Buckley,21-908,9th Circuit,Unknown,0,9-0,6,Thomas,1
2022,Bartenwerfer v. Buckley,21-908,9th Circuit,Unknown,0,9-0,6,Jr.,1
2022,Bartenwerfer v. Buckley,21-908,9th Circuit,Unknown,0,9-0,6,Sotomayor,1
2022,Bartenwerfer v. Buckley,21-908,9th Circuit,Unknown,0,9-0,6,Kagan,1
2022,Bartenwerfer v. Buckley,21-908,9th Circuit,Unknown,0,9-0,6,Kavanaugh,1
2022,Bartenwerfer v. Buckley,21-908,9th Circuit,Unknown,0,9-0,6,Gorsuch,1
2022,Bartenwerfer v. Buckley,21-908,9th Circuit,Unknown,0,9-0,6,Jackson,1
2022,"Helix Energy Solutions Group, Inc. v. Hewitt",21-984,5th Circuit,Unknown,0,6-3,6,Kagan,1
2022,"Helix Energy Solutions Group, Inc. v. Hewitt",21-984,5th Circuit,Unknown,0,6-3,6,Jr.,1
2022,"Helix Energy Solutions Group, Inc. v. Hewitt",21-984,5th Circuit,Unknown,0,6-3,6,Thomas,1
2022,"Helix Energy Solutions Group, Inc. v. Hewitt",21-984,5th Circuit,Unknown,0,6-3,6,Sotomayor,1
2022,"Helix Energy Solutions Group, Inc. v. Hewitt",21-984,5th Circuit,Unknown,0,6-3,6,Barrett,1
2022,"Helix Energy Solutions Group, Inc. v. Hewitt",21-984,5th Circuit,Unknown,0,6-3,6,Jackson,1
2022,"Helix Energy Solutions Group, Inc. v. Hewitt",21-984,5th Circuit,Unknown,0,6-3,6,Gorsuch,0
2022,"Helix Energy Solutions Group, Inc. v. Hewitt",21-984,5th Circuit,Unknown,0,6-3,6,Kavanaugh,0
2022,"Helix Energy Solutions Group, Inc. v. Hewitt",21-984,5th Circuit,Unknown,0,6-3,6,Jr.,0
2022,Jones v. Hendrix,21-857,8th Circuit,Unknown,0,6-3,6,Thomas,1
2022,Jones v. Hendrix,21-857,8th Circuit,Unknown,0,6-3,6,Jr.,1
2022,Jones v. Hendrix,21-857,8th Circuit,Unknown,0,6-3,6,Jr.,1
2022,Jones v. Hendrix,21-857,8th Circuit,Unknown,0,6-3,6,Sotomayor,0
2022,Jones v. Hendrix,21-857,8th Circuit,Unknown,0,6-3,6,Kagan,0
2022,Jones v. Hendrix,21-857,8th Circuit,Unknown,0,6-3,6,Jackson,0
2022,Jones v. Hendrix,21-857,8th Circuit,Unknown,0,6-3,6,Gorsuch,1
2022,Jones v. Hendrix,21-857,8th Circuit,Unknown,0,6-3,6,Kavanaugh,1
2022,Jones v. Hendrix,21-857,8th Circuit,Unknown,0,6-3,6,Barrett,1
2022,Allen v. Milligan,21-1086,Other,Unknown,0,5-4,6,Jr.,1
2022,Allen v. Milligan,21-1086,Other,Unknown,0,5-4,6,Thomas,0
2022,Allen v. Milligan,21-1086,Other,Unknown,0,5-4,6,Jr.,0
2022,Allen v. Milligan,21-1086,Other,Unknown,0,5-4,6,Sotomayor,1
2022,Allen v. Milligan,21-1086,Other,Unknown,0,5-4,6,Kagan,1
2022,Allen v. Milligan,21-1086,Other,Unknown,0,5-4,6,Gorsuch,0
2022,Allen v. Milligan,21-1086,Other,Unknown,0,5-4,6,Kavanaugh,1
2022,Allen v. Milligan,21-1086,Other,Unknown,0,5-4,6,Barrett,0
2022,Allen v. Milligan,21-1086,Other,Unknown,0,5-4,6,Jackson,1
2022,Wilkins v. United States,21-1164,9th Circuit,Unknown,1,6-3,6,Sotomayor,1
2022,Wilkins v. United States,21-1164,9th Circuit,Unknown,1,6-3,6,Kagan,1
2022,Wilkins v. United States,21-1164,9th Circuit,Unknown,1,6-3,6,Gorsuch,1
2022,Wilkins v. United States,21-1164,9th Circuit,Unknown,1,6-3,6,Kavanaugh,1
2022,Wilkins v. United States,21-1164,9th Circuit,Unknown,1,6-3,6,Barrett,1
2022,Wilkins v. United States,21-1164,9th Circuit,Unknown,1,6-3,6,Jackson,1
2022,Wilkins v. United States,21-1164,9th Circuit,Unknown,1,6-3,6,Thomas,0
2022,Wilkins v. United States,21-1164,9th Circuit,Unknown,1,6-3,6,Jr.,0
2022,Wilkins v. United States,21-1164,9th Circuit,Unknown,1,6-3,6,Jr.,0
2022,Bittner v. United States,21-1195,5th Circuit,Unknown,1,5-4,6,Gorsuch,1
2022,Bittner v. United States,21-1195,5th Circuit,Unknown,1,5-4,6,Jackson,1
2022,Bittner v. United States,21-1195,5th Circuit,Unknown,1,5-4,6,Jr.,1
2022,Bittner v. United States,21-1195,5th Circuit,Unknown,1,5-4,6,Jr.,1
2022,Bittner v. United States,21-1195,5th Circuit,Unknown,1,5-4,6,Kavanaugh,1
2022,Bittner v. United States,21-1195,5th Circuit,Unknown,1,5-4,6,Barrett,0
2022,Bittner v. United States,21-1195,5th Circuit,Unknown,1,5-4,6,Thomas,0
2022,Bittner v. United States,21-1195,5th Circuit,Unknown,1,5-4,6,Sotomayor,0
2022,Bittner v. United States,21-1195,5th Circuit,Unknown,1,5-4,6,Kagan,0
2022,"U.S., ex rel. Polansky v. Executive Health Resources",21-1052,3rd Circuit,Unknown,0,8-1,6,Kagan,1
2022,"U.S., ex rel. Polansky v. Executive Health Resources",21-1052,3rd Circuit,Unknown,0,8-1,6,Jr.,1
2022,"U.S., ex rel. Polansky v. Executive Health Resources",21-1052,3rd Circuit,Unknown,0,8-1,6,Thomas,0
2022,"U.S., ex rel. Polansky v. Executive Health Resources",21-1052,3rd Circuit,Unknown,0,8-1,6,Sotomayor,1
2022,"U.S., ex rel. Polansky v. Executive Health Resources",21-1052,3rd Circuit,Unknown,0,8-1,6,Gorsuch,1
2022,"U.S., ex rel. Polansky v. Executive Health Resources",21-1052,3rd Circuit,Unknown,0,8-1,6,Kavanaugh,1
2022,"U.S., ex rel. Polansky v. Executive Health Resources",21-1052,3rd Circuit,Unknown,0,8-1,6,Barrett,1
2022,"U.S., ex rel. Polansky v. Executive Health Resources",21-1052,3rd Circuit,Unknown,0,8-1,6,Jackson,1
2022,"U.S., ex rel. Polansky v. Executive Health Resources",21-1052,3rd Circuit,Unknown,0,8-1,6,Jr.,1
2022,MOAC Mall Holdings LLC v. Transform Holdco LLC,21-1270,2nd Circuit,Unknown,1,9-0,6,Jackson,1
2022,MOAC Mall Holdings LLC v. Transform Holdco LLC,21-1270,2nd Circuit,Unknown,1,9-0,6,Jr.,1
2022,MOAC Mall Holdings LLC v. Transform Holdco LLC,21-1270,2nd Circuit,Unknown,1,9-0,6,Thomas,1
2022,MOAC Mall Holdings LLC v. Transform Holdco LLC,21-1270,2nd Circuit,Unknown,1,9-0,6,Jr.,1
2022,MOAC Mall Holdings LLC v. Transform Holdco LLC,21-1270,2nd Circuit,Unknown,1,9-0,6,Sotomayor,1
2022,MOAC Mall Holdings LLC v. Transform Holdco LLC,21-1270,2nd Circuit,Unknown,1,9-0,6,Kagan,1
2022,MOAC Mall Holdings LLC v. Transform Holdco LLC,21-1270,2nd Circuit,Unknown,1,9-0,6,Gorsuch,1
2022,MOAC Mall Holdings LLC v. Transform Holdco LLC,21-1270,2nd Circuit,Unknown,1,9-0,6,Kavanaugh,1
2022,MOAC Mall Holdings LLC v. Transform Holdco LLC,21-1270,2nd Circuit,Unknown,1,9-0,6,Barrett,1
2022,Moore v. Harper,21-1271,Other,Unknown,0,6-3,6,Jr.,1
2022,Moore v. Harper,21-1271,Other,Unknown,0,6-3,6,Sotomayor,1
2022,Moore v. Harper,21-1271,Other,Unknown,0,6-3,6,Kagan,1
2022,Moore v. Harper,21-1271,Other,Unknown,0,6-3,6,Kavanaugh,1
2022,Moore v. Harper,21-1271,Other,Unknown,0,6-3,6,Barrett,1
2022,Moore v. Harper,21-1271,Other,Unknown,0,6-3,6,Jackson,1
2022,Moore v. Harper,21-1271,Other,Unknown,0,6-3,6,Thomas,0
2022,Moore v. Harper,21-1271,Other,Unknown,0,6-3,6,Gorsuch,0
2022,Moore v. Harper,21-1271,Other,Unknown,0,6-3,6,Jr.,0
2022,Percoco v. United States,21-1158,2nd Circuit,Unknown,1,9-0,6,Jr.,1
2022,Percoco v. United States,21-1158,2nd Circuit,Unknown,1,9-0,6,Jr.,1
2022,Percoco v. United States,21-1158,2nd Circuit,Unknown,1,9-0,6,Thomas,1
2022,Percoco v. United States,21-1158,2nd Circuit,Unknown,1,9-0,6,Sotomayor,1
2022,Percoco v. United States,21-1158,2nd Circuit,Unknown,1,9-0,6,Kagan,1
2022,Percoco v. United States,21-1158,2nd Circuit,Unknown,1,9-0,6,Gorsuch,1
2022,Percoco v. United States,21-1158,2nd Circuit,Unknown,1,9-0,6,Kavanaugh,1
2022,Percoco v. United States,21-1158,2nd Circuit,Unknown,1,9-0,6,Barrett,1
2022,Percoco v. United States,21-1158,2nd Circuit,Unknown,1,9-0,6,Jackson,1
2022,Ciminelli v. United States,21-1170,2nd Circuit,Unknown,1,9-0,6,Thomas,1
2022,Ciminelli v. United States,21-1170,2nd Circuit,Unknown,1,9-0,6,Jr.,1
2022,Ciminelli v. United States,21-1170,2nd Circuit,Unknown,1,9-0,6,Jr.,1
2022,Ciminelli v. United States,21-1170,2nd Circuit,Unknown,1,9-0,6,Sotomayor,1
2022,Ciminelli v. United States,21-1170,2nd Circuit,Unknown,1,9-0,6,Kagan,1
2022,Ciminelli v. United States,21-1170,2nd Circuit,Unknown,1,9-0,6,Gorsuch,1
2022,Ciminelli v. United States,21-1170,2nd Circuit,Unknown,1,9-0,6,Kavanaugh,1
2022,Ciminelli v. United States,21-1170,2nd Circuit,Unknown,1,9-0,6,Jackson,1
2022,Ciminelli v. United States,21-1170,2nd Circuit,Unknown,1,9-0,6,Barrett,1
2022,United States v. Texas,22-58,5th Circuit,Unknown,1,8-1,6,Kavanaugh,1
2022,United States v. Texas,22-58,5th Circuit,Unknown,1,8-1,6,Jr.,1
2022,United States v. Texas,22-58,5th Circuit,Unknown,1,8-1,6,Thomas,1
2022,United States v. Texas,22-58,5th Circuit,Unknown,1,8-1,6,Jr.,0
2022,United States v. Texas,22-58,5th Circuit,Unknown,1,8-1,6,Sotomayor,1
2022,United States v. Texas,22-58,5th Circuit,Unknown,1,8-1,6,Kagan,1
2022,United States v. Texas,22-58,5th Circuit,Unknown,1,8-1,6,Gorsuch,1
2022,United States v. Texas,22-58,5th Circuit,Unknown,1,8-1,6,Barrett,1
2022,United States v. Texas,22-58,5th Circuit,Unknown,1,8-1,6,Jackson,1
2022,"Perez v. Sturgis Public Schools, et al.",21-887,6th Circuit,Unknown,1,8-1,6,Gorsuch,1
2022,"Perez v. Sturgis Public Schools, et al.",21-887,6th Circuit,Unknown,1,8-1,6,Jr.,1
2022,"Perez v. Sturgis Public Schools, et al.",21-887,6th Circuit,Unknown,1,8-1,6,Thomas,1
2022,"Perez v. Sturgis Public Schools, et al.",21-887,6th Circuit,Unknown,1,8-1,6,Jr.,1
2022,"Perez v. Sturgis Public Schools, et al.",21-887,6th Circuit,Unknown,1,8-1,6,Sotomayor,1
2022,"Perez v. Sturgis Public Schools, et al.",21-887,6th Circuit,Unknown,1,8-1,6,Kagan,1
2022,"Perez v. Sturgis Public Schools, et al.",21-887,6th Circuit,Unknown,1,8-1,6,Kavanaugh,1
2022,"Perez v. Sturgis Public Schools, et al.",21-887,6th Circuit,Unknown,1,8-1,6,Barrett,1
2022,Santos-Zacaria v. Garland,21-1436,5th Circuit,Unknown,1,9-0,6,Jackson,1
2022,Santos-Zacaria v. Garland,21-1436,5th Circuit,Unknown,1,9-0,6,Jr.,1
2022,Santos-Zacaria v. Garland,21-1436,5th Circuit,Unknown,1,9-0,6,Sotomayor,1
2022,Santos-Zacaria v. Garland,21-1436,5th Circuit,Unknown,1,9-0,6,Kagan,1
2022,Santos-Zacaria v. Garland,21-1436,5th Circuit,Unknown,1,9-0,6,Gorsuch,1
2022,Santos-Zacaria v. Garland,21-1436,5th Circuit,Unknown,1,9-0,6,Kavanaugh,1
2022,Santos-Zacaria v. Garland,21-1436,5th Circuit,Unknown,1,9-0,6,Barrett,1
2022,Santos-Zacaria v. Garland,21-1436,5th Circuit,Unknown,1,9-0,6,Jr.,1
